versionCreated,headline,storyId,sourceCode,cRIC
2023-12-14 17:57:49.000,"EXCLUSIVE-Insight, Clearlake close in on $5 bln deal for business software firm Alteryx-sources",urn:newsml:reuters.com:20231214:nL1N3D92DH:6,NS:RTRS,MSFT.O
2023-12-08 22:04:12.000,"WRAPUP 2-Microsoft, OpenAI tie-up comes under antitrust scrutiny",urn:newsml:reuters.com:20231208:nL1N3D320O:1,NS:RTRS,MSFT.O
2023-12-08 14:19:07.000,Microsoft's role in OpenAI on EU antitrust regulators' radar,urn:newsml:reuters.com:20231208:nL8N3D33QT:6,NS:RTRS,MSFT.O
2023-12-08 14:10:11.000,EU REGULATORS SAY TRANSACTION HAS NOT BEEN FORMALLY NOTIFIED TO THEM,urn:newsml:reuters.com:20231208:nL8N3D33QT:3,NS:RTRS,MSFT.O
2023-12-08 14:10:10.000,"EU REGULATORS SAY THIS INCLUDES FOLLOWING MICROSOFT'S <MSFT.O> ROLE ON OPENAI BOARD, ITS INVESTMENT AGREEMENTS WITH OPENAI",urn:newsml:reuters.com:20231208:nL8N3D33QT:2,NS:RTRS,MSFT.O
2023-12-08 14:10:09.000,EU ANTITRUST REGULATORS HAVE BEEN FOLLOWING VERY CLOSELY SITUATION OF CONTROL OVER OPENAI BFORE RECENT MANAGEMENT EVENTS -STATEMENT,urn:newsml:reuters.com:20231208:nL8N3D33QT:1,NS:RTRS,MSFT.O
2023-12-06 17:59:43.000,BREAKINGVIEWS-Trustbusters throw more bad money at Microsoft,urn:newsml:reuters.com:20231206:nL4N3D1418:2,NS:RTRS,MSFT.O
2023-12-05 05:14:57.902,Newscasts - Wall Street ends down as megacaps give back gains,urn:newsml:reuters.com:20231205:nRTVbYWGBX:6,NS:RTRS,MSFT.O
2023-12-01 00:41:11.000,PRESS DIGEST-British Business - Dec 1,urn:newsml:reuters.com:20231201:nL4N3CW01Z:1,NS:RTRS,MSFT.O
2023-11-30 06:19:10.000,PRESS DIGEST -Wall Street Journal - Nov 30,urn:newsml:reuters.com:20231130:nL4N3CV1KB:1,NS:RTRS,MSFT.O
2023-11-30 02:37:08.524,Newscasts - U.S. stocks little changed ahead of key inflation report,urn:newsml:reuters.com:20231129:nRTV5znhWk:6,NS:RTRS,MSFT.O
2023-11-22 23:57:42.000,PRESS DIGEST-British Business - Nov. 23,urn:newsml:reuters.com:20231122:nL4N3CN3ZE:1,NS:RTRS,MSFT.O
2023-11-21 04:10:24.000,UPDATE 1-OpenAI's board approached Anthropic CEO about top job and merger - sources,urn:newsml:reuters.com:20231121:nL4N3CM0MT:6,NS:RTRS,MSFT.O
2023-11-21 01:34:19.000,OpenAI approached Anthropic about merger - The Information,urn:newsml:reuters.com:20231121:nL4N3CM0CH:4,NS:RTRS,MSFT.O
2023-11-21 00:19:13.000,PRESS DIGEST-British Business - Nov. 21,urn:newsml:reuters.com:20231121:nL4N3CM02W:1,NS:RTRS,MSFT.O
2023-11-20 17:48:45.000,UPDATE 3-Britain proposes antitrust overhaul after Microsoft-Activision case,urn:newsml:reuters.com:20231120:nL1N3CL1WF:3,NS:RTRS,MSFT.O
2023-11-20 17:02:46.000,CORRECTED-UPDATE 2-UK proposes changes to antitrust assessment after Microsoft-Activision case,urn:newsml:reuters.com:20231120:nL8N3CL3XN:9,NS:RTRS,MSFT.O
2023-11-20 14:24:36.586,"UK CMA'S CARDELL: WE ARE NOT PROPOSING ANY SUBSTANTIVE CHANGE IN POSITION ON REMEDIES, WE HAVE A STRONG PREFERENCE FOR STRUCTURAL REMEDIES",urn:newsml:reuters.com:20231120:nS8N39501W:1,NS:RTRS,MSFT.O
2023-11-20 14:21:22.696,"UK CMA'S CARDELL: WE ARE PROPOSING REVAMPING REMEDIES PROCEDURE, BUT WILL ONLY SUCCEED IF MERGING PARTIES ENGAGE IN GOOD FAITH",urn:newsml:reuters.com:20231120:nS8N39501Q:5,NS:RTRS,MSFT.O
2023-11-20 14:19:34.505,UK ANTITRUST REGULATOR CMA'S CARDELL: THERE WAS NO ATTEMPT BY ANY POLITICIAN TO INFLUENCE DECISION IN MICROSOFT-ACTIVISION CASE,urn:newsml:reuters.com:20231120:nS8N39501Q:3,NS:RTRS,MSFT.O
2023-12-22 13:25:24.180,Newscasts - The Week in Numbers: change is in store,urn:newsml:reuters.com:20231222:nRTV7tGR0P:5,NS:RTRS,GOOGL.O
2023-12-19 05:10:39.000,PRESS DIGEST - Wall Street Journal - Dec 19,urn:newsml:reuters.com:20231219:nL4N3DE18T:1,NS:RTRS,GOOGL.O
2023-12-12 06:34:06.000,PRESS DIGEST - Wall Street Journal - Dec 12,urn:newsml:reuters.com:20231212:nL4N3D71DJ:1,NS:RTRS,GOOGL.O
2023-12-08 22:04:12.000,"WRAPUP 2-Microsoft, OpenAI tie-up comes under antitrust scrutiny",urn:newsml:reuters.com:20231208:nL1N3D320O:1,NS:RTRS,GOOGL.O
2023-11-21 04:10:24.000,UPDATE 1-OpenAI's board approached Anthropic CEO about top job and merger - sources,urn:newsml:reuters.com:20231121:nL4N3CM0MT:6,NS:RTRS,GOOGL.O
2023-11-21 01:34:19.000,OpenAI approached Anthropic about merger - The Information,urn:newsml:reuters.com:20231121:nL4N3CM0CH:4,NS:RTRS,GOOGL.O
2023-11-14 07:13:03.000,MEDIA-Alphabet-backed GoCardless considers takeovers as CEO expects a barrage of consolidation- CNBC,urn:newsml:reuters.com:20231114:nL4N3CF1ID:1,NS:RTRS,GOOGL.O
2023-12-25 05:32:07.000,"Disney, Reliance sign non-binding agreement for India media operations merger - ET",urn:newsml:reuters.com:20231225:nL4N3DK095:1,NS:RTRS,AMZN.O
2023-12-19 00:33:01.000,PRESS DIGEST-British Business - Dec 19,urn:newsml:reuters.com:20231219:nL4N3DD49E:1,NS:RTRS,AMZN.O
2023-12-15 09:26:52.000,FACTBOX-Reliance and Disney's streaming and TV assets in India,urn:newsml:reuters.com:20231215:nL4N3D92JL:1,NS:RTRS,AMZN.O
2023-12-15 09:26:46.000,ANALYSIS-A Disney-Reliance India entertainment merger may be beset with antitrust headaches,urn:newsml:reuters.com:20231215:nL4N3D82X1:1,NS:RTRS,AMZN.O
2023-12-13 14:15:00.000,"UPDATE 1-Disney, Reliance plan London meeting for India media merger talks-sources",urn:newsml:reuters.com:20231213:nL1N3D81FJ:1,NS:RTRS,AMZN.O
2023-12-13 14:08:40.000,"Disney, Reliance plan London meeting for India media merger talks-sources",urn:newsml:reuters.com:20231213:nL4N3D8310:4,NS:RTRS,AMZN.O
2023-12-13 14:08:12.000,"DISNEY, INDIA'S RELIANCE PLAN LONDON MEETING FOR NEXT-STAGE TALKS ABOUT INDIA MEDIA BUSINESS MERGER - SOURCES",urn:newsml:reuters.com:20231213:nL4N3D8310:1,NS:RTRS,AMZN.O
2023-12-12 15:57:39.000,UPDATE 2-Lawmakers call on US regulator to thwart Kroger-Albertsons deal,urn:newsml:reuters.com:20231212:nL1N3D71O7:3,NS:RTRS,AMZN.O
2023-12-12 13:32:37.000,"Amazon to defend iRobot buy at Dec 18 EU hearing, source says",urn:newsml:reuters.com:20231212:nL1N3D71BE:9,NS:RTRS,AMZN.O
2023-12-12 13:00:00.000,Lawmakers call on U.S. regulator to thwart Kroger-Albertsons deal,urn:newsml:reuters.com:20231212:nL1N3D62ON:6,NS:RTRS,AMZN.O
2023-12-08 13:37:55.320,Newscasts - Asia Insight: South Korean shares gain for sixth week on chipmaker boost,urn:newsml:reuters.com:20231208:nRTV4ZqZXS:3,NS:RTRS,AMZN.O
2023-12-05 05:14:57.902,Newscasts - Wall Street ends down as megacaps give back gains,urn:newsml:reuters.com:20231205:nRTVbYWGBX:6,NS:RTRS,AMZN.O
2023-12-01 15:28:48.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20231201:nL4N3CW36W:1,NS:RTRS,AMZN.O
2023-12-01 10:43:59.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20231201:nL4N3CW29J:1,NS:RTRS,AMZN.O
2023-12-01 09:15:44.000,Zara founder buys Amazon logistics centre in Dublin for $245 mln,urn:newsml:reuters.com:20231201:nL1N3CW0LD:2,NS:RTRS,AMZN.O
2023-11-30 06:19:10.000,PRESS DIGEST -Wall Street Journal - Nov 30,urn:newsml:reuters.com:20231130:nL4N3CV1KB:1,NS:RTRS,AMZN.O
2023-11-30 02:37:08.524,Newscasts - U.S. stocks little changed ahead of key inflation report,urn:newsml:reuters.com:20231129:nRTV5znhWk:6,NS:RTRS,AMZN.O
2023-11-29 17:43:03.000,EU Commission lawyers initially opposed warning Amazon on iRobot deal - sources,urn:newsml:reuters.com:20231129:nL1N3CU24F:1,NS:RTRS,AMZN.O
2023-11-27 21:02:51.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20231127:nL4N3CS3BP:1,NS:RTRS,AMZN.O
2023-11-27 18:27:28.000,UPDATE 1-EU antitrust regulators say Amazon's iRobot deal may restrict competition,urn:newsml:reuters.com:20231127:nL8N3CS4LY:2,NS:RTRS,AMZN.O
2023-11-27 18:00:00.000,"EU ANTITRUST REGULATORS SEND STATEMENT OF OBJECTIONS TO AMAZON <AMZN.O> ON IROBOT <IRBT.O>, SAYS DEAL MAY RESTRICT COMPETITION IN MARKET FOR ROBOT VACUUM CLEANERS",urn:newsml:reuters.com:20231127:nL8N3CS4KS:2,NS:RTRS,AMZN.O
2023-11-27 18:00:00.000,EU REGULATORS SAY AMAZON MAY HAVE INCENTIVE TO FORECLOSE IROBOT'S RIVALS BECAUSE IT MAY BE ECONOMICALLY PROFITABLE TO DO SO,urn:newsml:reuters.com:20231127:nL8N3CS4KS:1,NS:RTRS,AMZN.O
2023-11-27 18:00:00.000,EU antitrust regulators say Amazon's iRobot deal may restrict competition,urn:newsml:reuters.com:20231127:nL8N3CS4KS:2,NS:RTRS,AMZN.O
2023-11-24 14:53:13.592,Newscasts - U.S. Morning Call: Nvidia delays launch of new China-focused AI chip - sources,urn:newsml:reuters.com:20231124:nRTVbmb738:3,NS:RTRS,AMZN.O
2023-11-23 10:21:31.000,EXCLUSIVE-Amazon to win unconditional EU nod for iRobot deal -sources,urn:newsml:reuters.com:20231123:nL1N3CO0JJ:9,NS:RTRS,AMZN.O
2023-11-23 09:43:34.000,EXCLUSIVE-EU to approve Amazon's iRobot deal without conditions - sources,urn:newsml:reuters.com:20231123:nL8N3CO21Q:9,NS:RTRS,AMZN.O
2023-11-23 09:37:26.000,"EXCLUSIVE-AMAZON SET TO GAIN UNCONDITIONAL EU ANTITRUST APPROVAL TO BUY IROBOT, SOURCES SAY",urn:newsml:reuters.com:20231123:nL8N3CO21Q:1,NS:RTRS,AMZN.O
2023-12-14 20:18:38.000,UPDATE 2-US judge tentatively rules Musk must testify again in SEC's Twitter probe,urn:newsml:reuters.com:20231214:nL1N3D92MD:2,NS:RTRS,TSLA.O
2023-12-14 11:00:00.000,Elon Musk and SEC to face off in court over Twitter testimony,urn:newsml:reuters.com:20231214:nL1N3D71XG:1,NS:RTRS,TSLA.O
2023-12-14 06:33:25.000,PRESS DIGEST - Wall Street Journal - Dec. 14,urn:newsml:reuters.com:20231214:nL4N3D91CR:1,NS:RTRS,TSLA.O
2023-12-12 00:35:30.000,PRESS DIGEST-British Business - Dec 12,urn:newsml:reuters.com:20231212:nL4N3D6452:1,NS:RTRS,TSLA.O
2023-12-07 19:02:27.000,"RPT-U.S., Mexico to cooperate on strengthening security screening of investments",urn:newsml:reuters.com:20231207:nL1N3D22OK:1,NS:RTRS,TSLA.O
2023-12-01 00:40:25.000,PRESS DIGEST-Financial Times - Dec 1,urn:newsml:reuters.com:20231201:nL4N3CW014:1,NS:RTRS,TSLA.O
2023-11-27 13:11:17.322,Newscasts - U.S. Morning Call: Price-sensitive US shoppers nab early 'Cyber Monday' deals,urn:newsml:reuters.com:20231127:nRTV5RgjVB:3,NS:RTRS,TSLA.O
2023-11-15 11:00:00.000,EXCLUSIVE-GM snatches key Tesla gigacasting supplier,urn:newsml:reuters.com:20231115:nL8N3BW8C4:1,NS:RTRS,TSLA.O
2023-12-06 17:59:43.000,BREAKINGVIEWS-Trustbusters throw more bad money at Microsoft,urn:newsml:reuters.com:20231206:nL4N3D1418:2,NS:RTRS,META.O
2023-12-06 00:56:19.000,PRESS DIGEST-British Business - Dec. 6,urn:newsml:reuters.com:20231206:nL4N3D100Z:1,NS:RTRS,META.O
2023-12-06 18:03:36.498,Newscasts - Trading at Noon: Wall Street rises on weak ADP report,urn:newsml:reuters.com:20231206:nRTV65Dw7q:3,NS:RTRS,NVDA.O
2023-12-05 05:14:57.902,Newscasts - Wall Street ends down as megacaps give back gains,urn:newsml:reuters.com:20231205:nRTVbYWGBX:6,NS:RTRS,NVDA.O
2023-12-04 21:00:38.184,"Newscasts - U.S. Day Ahead:  Treasury yields rise ahead of JOLTS, ISM non-manufacturing PMI",urn:newsml:reuters.com:20231204:nRTV4kRfX8:1,NS:RTRS,NVDA.O
2023-11-24 14:53:13.592,Newscasts - U.S. Morning Call: Nvidia delays launch of new China-focused AI chip - sources,urn:newsml:reuters.com:20231124:nRTVbmb738:3,NS:RTRS,NVDA.O
2023-11-22 05:46:11.000,PRESS DIGEST- New York Times business news - Nov 22,urn:newsml:reuters.com:20231122:nL4N3CN138:1,NS:RTRS,NVDA.O
2023-11-20 18:31:51.253,Newscasts - BVTV: Transaction approved,urn:newsml:reuters.com:20231120:nRTVbMnFgG:5,NS:RTRS,PYPL.O
2023-12-29 12:58:39.000,BUZZ-Netflix outperforms rivals in 2023 as drum rolls grow of big media mergers,urn:newsml:reuters.com:20231229:nL4N3DO1PX:1,NS:RTRS,NFLX.O
2023-12-25 05:32:07.000,"Disney, Reliance sign non-binding agreement for India media operations merger - ET",urn:newsml:reuters.com:20231225:nL4N3DK095:1,NS:RTRS,NFLX.O
2023-12-15 09:26:52.000,FACTBOX-Reliance and Disney's streaming and TV assets in India,urn:newsml:reuters.com:20231215:nL4N3D92JL:1,NS:RTRS,NFLX.O
2023-12-15 09:26:46.000,ANALYSIS-A Disney-Reliance India entertainment merger may be beset with antitrust headaches,urn:newsml:reuters.com:20231215:nL4N3D82X1:1,NS:RTRS,NFLX.O
2023-12-13 14:15:00.000,"UPDATE 1-Disney, Reliance plan London meeting for India media merger talks-sources",urn:newsml:reuters.com:20231213:nL1N3D81FJ:1,NS:RTRS,NFLX.O
2023-12-13 14:08:40.000,"Disney, Reliance plan London meeting for India media merger talks-sources",urn:newsml:reuters.com:20231213:nL4N3D8310:4,NS:RTRS,NFLX.O
2023-12-13 14:08:12.000,"DISNEY, INDIA'S RELIANCE PLAN LONDON MEETING FOR NEXT-STAGE TALKS ABOUT INDIA MEDIA BUSINESS MERGER - SOURCES",urn:newsml:reuters.com:20231213:nL4N3D8310:1,NS:RTRS,NFLX.O
2023-11-20 18:31:51.253,Newscasts - BVTV: Transaction approved,urn:newsml:reuters.com:20231120:nRTVbMnFgG:5,NS:RTRS,NFLX.O
2023-12-06 18:03:36.498,Newscasts - Trading at Noon: Wall Street rises on weak ADP report,urn:newsml:reuters.com:20231206:nRTV65Dw7q:3,NS:RTRS,NVDA.O
2023-12-05 05:14:57.902,Newscasts - Wall Street ends down as megacaps give back gains,urn:newsml:reuters.com:20231205:nRTVbYWGBX:6,NS:RTRS,NVDA.O
2023-12-04 21:00:38.184,"Newscasts - U.S. Day Ahead:  Treasury yields rise ahead of JOLTS, ISM non-manufacturing PMI",urn:newsml:reuters.com:20231204:nRTV4kRfX8:1,NS:RTRS,NVDA.O
2023-11-24 14:53:13.592,Newscasts - U.S. Morning Call: Nvidia delays launch of new China-focused AI chip - sources,urn:newsml:reuters.com:20231124:nRTVbmb738:3,NS:RTRS,NVDA.O
2023-11-22 05:46:11.000,PRESS DIGEST- New York Times business news - Nov 22,urn:newsml:reuters.com:20231122:nL4N3CN138:1,NS:RTRS,NVDA.O
2023-12-19 05:10:39.000,PRESS DIGEST - Wall Street Journal - Dec 19,urn:newsml:reuters.com:20231219:nL4N3DE18T:1,NS:RTRS,ADBE.O
2023-12-19 00:33:01.000,PRESS DIGEST-British Business - Dec 19,urn:newsml:reuters.com:20231219:nL4N3DD49E:1,NS:RTRS,ADBE.O
2023-12-18 22:16:55.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20231218:nL4N3DD450:1,NS:RTRS,ADBE.O
2023-12-18 20:45:34.000,UPDATE 8-Adobe shelves $20 bln Figma deal after hitting regulatory roadblocks,urn:newsml:reuters.com:20231218:nL4N3DD2R5:1,NS:RTRS,ADBE.O
2023-12-18 19:30:44.000,BREAKINGVIEWS-Adobe paints brighter future without Figma,urn:newsml:reuters.com:20231218:nL4N3DD3JU:12,NS:RTRS,ADBE.O
2023-12-18 16:31:34.253,Newscasts - UK Day Ahead: German business sentiment falls more than expected,urn:newsml:reuters.com:20231218:nRTV75YhL2:3,NS:RTRS,ADBE.O
2023-12-18 14:39:44.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20231218:nL4N3DD2YX:1,NS:RTRS,ADBE.O
2023-12-18 14:29:31.000,EU ends its investigation after Adobe drops Figma deal - antitrust chief,urn:newsml:reuters.com:20231218:nFWN3DD0YZ:1,NS:RTRS,ADBE.O
2023-12-18 14:18:30.878,EU'S VESTAGER: THIS MARKS THE END OF THE COMMISSION'S INVESTIGATION INTO THIS PROPOSED ADOBE/FIGMA TRANSACTION,urn:newsml:reuters.com:20231218:nFWN3DD0YZ:2,NS:RTRS,ADBE.O
2023-12-18 13:10:24.000,BUZZ-Adobe rises after scrapping $20 bln Figma deal,urn:newsml:reuters.com:20231218:nL4N3DD2RV:1,NS:RTRS,ADBE.O
2023-12-18 13:03:38.000,"Adobe, Figma to terminate $20 bln deal",urn:newsml:reuters.com:20231218:nL4N3DD2R0:5,NS:RTRS,ADBE.O
2023-12-18 13:02:47.189,ADOBE INC: WILL MAKE CASH PAYMENT TO FIGMA IN PREVIOUSLY AGREED AMOUNT OF $1 BLN DUE TO DEAL TERMINATION,urn:newsml:reuters.com:20231218:nFWN3DD0YA:1,NS:RTRS,ADBE.O
2023-12-18 13:01:11.308,ADOBE INC: TERMINATING DEAL BASED ON JOINT ASSESSMENT THAT THERE IS NO CLEAR PATH TO GET APPROVALS FROM EC & UK'S CMA,urn:newsml:reuters.com:20231218:nFWN3DD1BS:3,NS:RTRS,ADBE.O
2023-12-18 13:00:16.438,ADOBE INC: COMPANIES HAVE SIGNED A TERMINATION AGREEMENT THAT RESOLVES ALL OUTSTANDING MATTERS FROM TRANSACTION,urn:newsml:reuters.com:20231218:nFWN3DD1BS:2,NS:RTRS,ADBE.O
2023-12-18 10:40:48.000,UK regulator says Adobe to not propose remedies for $20 bln Figma deal,urn:newsml:reuters.com:20231218:nL4N3DD24D:6,NS:RTRS,ADBE.O
2023-12-18 10:32:06.833,ADOBE IS NOT PROPOSING A REMEDY PACKAGE IN RESPONSE TO THE NOTICE OF POSSIBLE REMEDIES REGARDING FIGMA DEAL - UK'S CMA,urn:newsml:reuters.com:20231218:nFWN3DB0AX:1,NS:RTRS,ADBE.O
2023-11-29 21:07:37.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20231129:nL4N3CU4EO:1,NS:RTRS,ADBE.O
2023-11-29 15:04:32.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20231129:nL4N3CU36C:1,NS:RTRS,ADBE.O
2023-11-29 11:23:17.000,"Adobe to defend Figma deal at Dec. 8 EU hearing, sources say",urn:newsml:reuters.com:20231129:nL1N3CU0VM:6,NS:RTRS,ADBE.O
2023-11-28 12:07:29.000,BRIEF-UK's CMA Provisionally Finds Adobe/ Figma Deal Would Likely Harm Innovation For Software In UK,urn:newsml:reuters.com:20231128:nFWN3CT1LR:1,NS:RTRS,ADBE.O
2023-11-28 12:04:13.000,RPT-UK'S CMA SAYS PROVISIONALLY FINDS ADOBE'S DEAL TO BUY FIGMA WOULD LIKELY HARM INNOVATION FOR SOFTWARE USED BY VAST MAJORITY OF UK DIGITAL DESIGNERS,urn:newsml:reuters.com:20231128:nL8N3CT3CR:3,NS:RTRS,ADBE.O
2023-11-28 12:04:13.000,CORRECTED-UK'S CMA SAYS  : ADOBE / FIGMA DEAL WOULD REMOVE FIGMA AS A THREAT TO ADOBE'S FLAGSHIP PHOTOSHOP AND ILLUSTRATOR PRODUCTS (REMOVES INCORRECT REFERENCE TO VODAFONE/ THREE DEAL),urn:newsml:reuters.com:20231128:nL8N3CT3CR:2,NS:RTRS,ADBE.O
2023-11-28 12:04:12.000,RPT-UK'S CMA SAYS ADOBE / FIGMA DEAL COULD HARM UK DIGITAL DESIGN SECTOR,urn:newsml:reuters.com:20231128:nL8N3CT3CR:1,NS:RTRS,ADBE.O
2023-11-17 22:29:14.000,UPDATE 2-Figma reviewing EU's objections against $20 bln Adobe buyout bid,urn:newsml:reuters.com:20231117:nL4N3CI3R7:2,NS:RTRS,ADBE.O
2023-11-17 21:56:03.000,CORRECTED-UPDATE 1-Figma reviewing EU's statement of objections for Adobe deal,urn:newsml:reuters.com:20231117:nL4N3CI3N0:3,NS:RTRS,ADBE.O
2023-11-17 21:44:04.000,CORRECTED-Figma reviewing EU's statement of objections for Adobe deal,urn:newsml:reuters.com:20231117:nL4N3CI3MM:3,NS:RTRS,ADBE.O
2023-11-16 11:21:19.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20231116:nL4N3CH286:1,NS:RTRS,ADBE.O
2023-11-15 21:28:13.000,"EXCLUSIVE-Adobe open to remedy discussions with EU on Figma deal, chief counsel says",urn:newsml:reuters.com:20231115:nL1N3CG32S:1,NS:RTRS,ADBE.O
2023-11-15 20:53:35.000,"REFILE-EXCLUSIVE-Adobe open to remedy discussions with EU on Figma deal, says chief counsel",urn:newsml:reuters.com:20231115:nL1N3CG26R:8,NS:RTRS,ADBE.O
2023-11-15 17:09:19.000,"EXCLUSIVE-Adobe open to discussions with EU on Figma deal remedies, says chief counsel",urn:newsml:reuters.com:20231115:nL8N3CG83U:1,NS:RTRS,ADBE.O
2023-11-15 16:59:06.000,"EXCLUSIVE-ADOBE CERTAINTLY OPEN TO DISCUSSIONS ON REMEDIES, ABSOLUTELY WANTS DEAL TO GO THROUGH, NEEDS TO SEE EXACTLY WHAT EU CONCERNS ARE, RAO SAYS",urn:newsml:reuters.com:20231115:nL8N3CG83U:2,NS:RTRS,ADBE.O
2023-11-15 16:59:05.000,"EXCLUSIVE-ADOBE <ADBE.O> EXPECTS EU ANTITRUST WARNING OVER $20 BLN FIGMA DEAL, ADOBE GENERAL COUNSEL DANA RAO TELLS REUTERS",urn:newsml:reuters.com:20231115:nL8N3CG83U:1,NS:RTRS,ADBE.O
2023-11-14 21:03:46.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20231114:nL4N3CF320:2,NS:RTRS,ADBE.O
2023-11-14 12:25:27.000,"Adobe faces EU antitrust warning over Figma deal, sources say",urn:newsml:reuters.com:20231114:nL1N3CF11J:12,NS:RTRS,ADBE.O
2023-11-14 12:25:08.000,"ADOBE FACES EU ANTITRUST WARNING OVER $20 BLN FIGMA DEAL IN COMING DAYS, SOURCES SAY",urn:newsml:reuters.com:20231114:nL1N3CF11J:1,NS:RTRS,ADBE.O
2023-12-27 02:54:29.211,Newscasts - Wall Street ends higher in final stretch of 2023,urn:newsml:reuters.com:20231226:nRTV1R87pm:6,NS:RTRS,INTC.O
2023-12-26 14:35:17.013,Newscasts - U.S. Morning Call: Israel invests billions of dollars in Intel,urn:newsml:reuters.com:20231226:nRTV1FsS4V:5,NS:RTRS,INTC.O
2023-11-19 15:44:57.000,UPDATE 3-Germany sticks with plans to buy TenneT's German division -economy ministry,urn:newsml:reuters.com:20231119:nL1N3CK090:4,NS:RTRS,INTC.O
2023-11-14 14:24:57.000,BUZZ-Splunk rises as premerger waiting period for $28-bln Cisco deal ends,urn:newsml:reuters.com:20231114:nL4N3CF2YW:1,NS:RTRS,CSCO.O
2023-12-20 04:38:17.000,BUZZ-India's Varun Beverages hits record high on $158 mln S. Africa deal,urn:newsml:reuters.com:20231220:nL4N3DF0YQ:1,NS:RTRS,PEP.O
2023-12-19 11:58:15.000,UPDATE 1-India's Varun Beverages to enter S. Africa with $159 mln deal,urn:newsml:reuters.com:20231219:nL4N3DE2K0:7,NS:RTRS,PEP.O
2023-12-26 13:17:15.000,UPDATE 3-AstraZeneca to buy China's Gracell Biotechnologies in $1.2 bln deal,urn:newsml:reuters.com:20231226:nL4N3DL14V:2,NS:RTRS,GILD.O
2023-12-26 14:35:17.013,Newscasts - U.S. Morning Call: Israel invests billions of dollars in Intel,urn:newsml:reuters.com:20231226:nRTV1FsS4V:5,NS:RTRS,MU.O
2023-12-21 13:21:34.503,"Newscasts - U.S. Morning Call: Warner Bros Discovery, Paramount Global met to discuss potential deal - source",urn:newsml:reuters.com:20231221:nRTVNv7FL:3,NS:RTRS,MU.O
