versionCreated,headline,storyId,sourceCode,cRIC
2024-11-22 10:21:22.582,"VIVO WAS THE TOP VENDOR WITH A SHARE OF 19.2%, FOLLOWED BY HUAWEI, XIAOMI WITH 16.4% AND 15.6% SHARE",urn:newsml:reuters.com:20241122:nP8N3LQ0A8:3,NS:RTRS,AAPL.O
2024-11-22 10:19:32.677,CHINA'S SMARTPHONE SALES ROSE BY 8% Y/Y IN Q3 - COUNTERPOINT,urn:newsml:reuters.com:20241122:nP8N3LQ0A8:1,NS:RTRS,AAPL.O
2024-11-20 17:09:32.282,Newscasts - Trading at Noon: Wall St falls ahead of Nvidia earnings; Russia-Ukraine risks weigh,urn:newsml:reuters.com:20241120:nRTV73XSR2:9,NS:RTRS,AAPL.O
2024-11-20 07:49:01.063,"HUAWEI SALES GREW 7% Y/Y, WHILE HONOR AND APPLE BOTH DECLINED Y/Y BY DOUBLE-DIGIT PERCENTAGES DURING SINGLES' DAY  - COUNTERPOINT RESEARCH",urn:newsml:reuters.com:20241120:nP8N3LC0FX:3,NS:RTRS,AAPL.O
2024-11-20 07:47:16.098,CHINA'S SMARTPHONE SALES DOWN 9% Y/Y DURING SINGLES' DAY 2024  - COUNTERPOINT RESEARCH,urn:newsml:reuters.com:20241120:nP8N3LC0FX:1,NS:RTRS,AAPL.O
2024-11-18 14:40:37.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20241118:nL4N3MP0Z8:1,NS:RTRS,AAPL.O
2024-11-14 13:43:12.480,Newscasts - Asia Markets Briefing: Chinese property measures fail to impress investors,urn:newsml:reuters.com:20241114:nRTV9JPZSB:25,NS:RTRS,AAPL.O
2024-11-14 04:27:40.000,PRESS DIGEST-British Business - Nov. 14,urn:newsml:reuters.com:20241114:nL4N3ML09H:1,NS:RTRS,AAPL.O
2024-11-06 13:23:26.000,"Trump expected to shift course on antitrust, stop Google breakup",urn:newsml:reuters.com:20241106:nL1N3M5169:1,NS:RTRS,AAPL.O
2024-11-01 15:38:51.000,BRIEF-Pixelmator Says Signed An Agreement To Be Acquired By Apple - Blog,urn:newsml:reuters.com:20241101:nFWN3M80G9:1,NS:RTRS,AAPL.O
2024-11-01 15:36:17.095,PIXELMATOR: CO'S TEAM PLANS TO JOIN APPLE - BLOG,urn:newsml:reuters.com:20241101:nFWN3M80G9:1,NS:RTRS,AAPL.O
2024-11-01 15:34:03.927,APPLE IS BUYING POPULAR PHOTO EDITING APP PIXELMATOR - BLOOMBERG NEWS REPORTER GURMAN ON X,urn:newsml:reuters.com:20241101:nFWN3M813J:1,NS:RTRS,AAPL.O
2024-11-01 07:17:45.000,"Foreign smartphones sales in China drop 39.8% in September, data shows",urn:newsml:reuters.com:20241101:nP8N3KG0F7:4,NS:RTRS,AAPL.O
2024-11-01 07:00:37.697,SHIPMENTS OF FOREIGN BRANDED PHONES INCLUDING APPLE IPHONES WITHIN CHINA DOWN 39.8% Y/Y AT 5.01 MILLION HANDSETS IN SEPT - REUTERS CALCULATIONS BASED ON CAICT DATA,urn:newsml:reuters.com:20241101:nP8N3KG0F7:3,NS:RTRS,AAPL.O
2024-11-01 06:57:55.474,SHIPMENTS OF SMARTPHONES WITHIN CHINA DOWN 25.7% Y/Y AT 23.72 MILLION HANDSETS IN SEPT - CAICT,urn:newsml:reuters.com:20241101:nP8N3KG0F7:1,NS:RTRS,AAPL.O
2024-10-25 23:24:03.489,Newscasts - Nasdaq closes higher ahead of heavy earnings week,urn:newsml:reuters.com:20241025:nRTVbDlmCx:20,NS:RTRS,AAPL.O
2024-10-25 13:21:38.434,Newscasts - US Morning Call: Futures point to a higher open on Wall Street,urn:newsml:reuters.com:20241025:nRTV18vPMH:23,NS:RTRS,AAPL.O
2024-10-25 12:21:55.325,Newscasts - Asia Markets Briefing: Nikkei posts weekly fall amid domestic election jitters,urn:newsml:reuters.com:20241025:nRTV2TyydP:17,NS:RTRS,AAPL.O
2024-10-25 02:09:54.000,"UPDATE 1-Apple's Q3 China smartphone sales slip, Huawei's soar",urn:newsml:reuters.com:20241025:nL1N3M101K:1,NS:RTRS,AAPL.O
2024-10-25 01:01:38.000,"Huawei's Q3 China smartphone sales soar, Apple slips",urn:newsml:reuters.com:20241025:nP8N3L6017:4,NS:RTRS,AAPL.O
2024-10-25 00:51:56.928,"APPLE'S Q3 SMARTPHONE SALES DOWN 0.3%, RANKING 2ND WITH A 15.6% SHARE",urn:newsml:reuters.com:20241025:nP8N3L6017:5,NS:RTRS,AAPL.O
2024-10-24 00:39:33.000,"UPDATE 1-Apple CEO Cook says company will increase investment in China, reports Xinhua",urn:newsml:reuters.com:20241024:nL1N3M0003:2,NS:RTRS,AAPL.O
2024-10-24 00:00:05.000,"Apple CEO says company to increase investment in China, reports Xinhua",urn:newsml:reuters.com:20241023:nP8N3L600Z:1,NS:RTRS,AAPL.O
2024-10-23 23:50:09.240,"APPLE'S COOK- KEEN TO SEIZE OPPORTUNITIES, CONTRIBUTE TO HIGH QUALITY DEVELOPMENT OF INDUSTRIAL, SUPPLY CHAINS-XINHUA",urn:newsml:reuters.com:20241023:nP8N3L600Z:3,NS:RTRS,AAPL.O
2024-10-23 23:49:50.208,APPLE <AAPL.O> CEO TIM COOK SAYS COMPANY TO INCREASE INVESTMENT IN CHINA-XINHUA,urn:newsml:reuters.com:20241023:nP8N3L600Z:1,NS:RTRS,AAPL.O
2024-10-16 05:00:00.000,BREAKINGVIEWS-EU champions’ hope will slam into hard M&A reality,urn:newsml:reuters.com:20241016:nL8N3LR0XD:2,NS:RTRS,AAPL.O
2024-09-17 11:33:33.000,"UPDATE 1-Big Tech, calls for looser rules await new EU antitrust chief",urn:newsml:reuters.com:20240917:nL1N3KZ0BD:10,NS:RTRS,AAPL.O
2024-09-17 10:19:52.000,"Big Tech, calls for looser rules await new EU antitrust chief",urn:newsml:reuters.com:20240917:nL8N3KF0UG:7,NS:RTRS,AAPL.O
2024-09-11 02:23:15.000,PRESS DIGEST-British Business - Sept 11,urn:newsml:reuters.com:20240911:nL4N3KT06N:1,NS:RTRS,AAPL.O
2024-09-06 19:48:59.641,Newscasts - US Markets Briefing: S&P 500 heads toward worst week since March 2023,urn:newsml:reuters.com:20240906:nRTVbJl926:15,NS:RTRS,AAPL.O
2024-08-28 07:00:00.000,"RPT-BREAKINGVIEWS-New EU antitrust tsar has better tools, harder job",urn:newsml:reuters.com:20240828:nL4N3KE18U:3,NS:RTRS,AAPL.O
2024-08-27 10:34:56.000,"BREAKINGVIEWS-New EU antitrust tsar has better tools, harder job",urn:newsml:reuters.com:20240827:nL8N3KE0FW:9,NS:RTRS,AAPL.O
2024-08-27 03:18:01.000,PRESS DIGEST - Wall Street Journal - Aug 27,urn:newsml:reuters.com:20240827:nL4N3KE06Z:1,NS:RTRS,AAPL.O
2024-08-24 23:23:28.000,"Bronfman's Paramount plans include partnerships with Amazon or Apple, Bloomberg News reports",urn:newsml:reuters.com:20240824:nL1N3KB08G:1,NS:RTRS,AAPL.O
2024-08-24 23:12:55.000,BRIEF-Edgar Bronfman's Paramount Plans Include Partnership With Big Tech Like Amazon Or Apple - Bloomberg News,urn:newsml:reuters.com:20240824:nFWN3KB02U:1,NS:RTRS,AAPL.O
2024-08-24 23:12:11.376,EDGAR BRONFMAN’S PARAMOUNT PLANS INCLUDE PARTNERSHIP WITH BIG TECH LIKE AMAZON OR APPLE - BLOOMBERG NEWS,urn:newsml:reuters.com:20240824:nFWN3KB02U:1,NS:RTRS,AAPL.O
2024-08-23 06:11:56.000,PRESS DIGEST - Wall Street Journal - Aug 23,urn:newsml:reuters.com:20240823:nL4N3KA0HR:1,NS:RTRS,AAPL.O
2024-08-21 10:01:13.604,"UK'S CMA SAYS CLOSES INVESTIGATION INTO GOOGLE, AND PARALLEL APPLE CASE",urn:newsml:reuters.com:20240821:nFWN3K80SF:4,NS:RTRS,AAPL.O
2024-08-21 10:00:44.214,"UK'S CMA SAYS CONSULTED ON PROPOSED COMMITMENTS FROM GOOGLE, BUT THESE FAILED TO SUFFICIENTLY ADDRESS CONCERNS",urn:newsml:reuters.com:20240821:nFWN3K80SF:3,NS:RTRS,AAPL.O
2024-08-19 11:42:20.085,Newscasts - Asia Markets Briefing: The Nikkei falls as the yen strengthens,urn:newsml:reuters.com:20240819:nRTV3wV9SR:26,NS:RTRS,AAPL.O
2024-08-02 13:04:53.769,Newscasts - US Morning Call: Markets set to open lower amid global rout,urn:newsml:reuters.com:20240802:nRTVKj9wM:10,NS:RTRS,AAPL.O
2024-07-29 18:44:15.149,Newscasts - Trading at Noon: McDonald's sales fall globally for first time in more than three years,urn:newsml:reuters.com:20240729:nRTV6xsDmL:23,NS:RTRS,AAPL.O
2024-07-29 10:02:28.000,"UPDATE 1-Shipments of foreign phones in China rise slower 10.9% in June, data shows",urn:newsml:reuters.com:20240729:nL1N3JL0AA:1,NS:RTRS,AAPL.O
2024-07-29 09:09:39.000,"Shipments of foreign phones in China jump 10.9% in June, data shows",urn:newsml:reuters.com:20240729:nB9N3IN027:2,NS:RTRS,AAPL.O
2024-07-29 08:47:55.851,SHIPMENTS OF FOREIGN BRANDED PHONES INCLUDING APPLE IPHONES WITHIN CHINA UP 10.9% Y/Y AT 2.87 MLN HANDSETS IN JUNE - REUTERS CALCULATIONS BASED ON CAICT DATA,urn:newsml:reuters.com:20240729:nB9N3IN027:3,NS:RTRS,AAPL.O
2024-07-29 08:43:40.571,SHIPMENTS OF PHONES WITHIN CHINA UP 12.5% Y/Y AT 24.91 MILLION HANDSETS IN JUNE- CAICT,urn:newsml:reuters.com:20240729:nB9N3IN027:1,NS:RTRS,AAPL.O
2024-07-25 09:39:37.000,Huawei's China smartphone shipments leap while Apple share dips,urn:newsml:reuters.com:20240725:nL4N3JH0W7:1,NS:RTRS,AAPL.O
2024-07-25 09:18:00.000,"REFILE-VIVO WAS THE TOP VENDOR WITH A SHARE OF 19%, FOLLOWED BY OPPO, HONOR AND HUAWEI WITH 16%, 15% AND 15% SHARE IN Q2, SAYS CANALYS",urn:newsml:reuters.com:20240725:nL4N3JH0W7:4,NS:RTRS,AAPL.O
2024-07-25 09:17:59.000,"REFILE-CHINA'S SMARTPHONE SHIPMENTS ROSE BY 10% IN Q2, SAYS CANALYS",urn:newsml:reuters.com:20240725:nL4N3JH0W7:3,NS:RTRS,AAPL.O
2024-07-25 09:17:58.000,"REFILE-HUAWEI'S CHINA SALES ROSE 41% Y/Y IN Q2, SAYS CANALYS",urn:newsml:reuters.com:20240725:nL4N3JH0W7:2,NS:RTRS,AAPL.O
2024-07-25 09:17:55.000,"CORRECTED-APPLE'S CHINA MARKET SHARE (NOT SALES) DROPPED 2% Y/Y IN Q2, SAYS CANALYS",urn:newsml:reuters.com:20240725:nL4N3JH0W7:1,NS:RTRS,AAPL.O
2024-07-15 19:16:00.528,Newscasts - Trading at Noon: Wall Street gains as investors bet on second Trump term,urn:newsml:reuters.com:20240715:nRTV1TqTNk:18,NS:RTRS,AAPL.O
2024-07-15 06:16:03.000,PRESS DIGEST - Wall Street Journal - July 15,urn:newsml:reuters.com:20240715:nL4N3J70CO:1,NS:RTRS,AAPL.O
2024-07-12 14:15:47.000,BREAKINGVIEWS-Smaller tech grapples with end of Big Tech put,urn:newsml:reuters.com:20240712:nL4N3J31B0:9,NS:RTRS,AAPL.O
2024-07-09 01:15:00.000,TEMASEK-BACKED 65 EQUITY PARTNERS INVESTS S$100 MLN ($74.15 MLN) IN SINGAPORE-HEADQUARTERED HI-P INTERNATIONAL,urn:newsml:reuters.com:20240709:nL1N3J008O:1,NS:RTRS,AAPL.O
2024-07-09 01:15:00.000,Temasek-backed 65 Equity Partners invests in Singapore's Hi-P International,urn:newsml:reuters.com:20240709:nL1N3J008O:4,NS:RTRS,AAPL.O
2024-07-08 15:19:35.000,UPDATE 3-Masimo receives offer of up to $950 mln for consumer business,urn:newsml:reuters.com:20240708:nL4N3J0106:1,NS:RTRS,AAPL.O
2024-07-04 12:00:00.000,RPT-BREAKINGVIEWS-Tougher trustbusting will last beyond US election,urn:newsml:reuters.com:20240704:nL4N3IV111:1,NS:RTRS,AAPL.O
2024-07-03 14:47:58.000,BREAKINGVIEWS-Tougher trustbusting will last beyond US election,urn:newsml:reuters.com:20240703:nL4N3IU1AA:2,NS:RTRS,AAPL.O
2024-12-19 14:37:50.000,BREAKINGVIEWS-European software deal runs on servers of hope,urn:newsml:reuters.com:20241219:nL8N3NK17S:6,NS:RTRS,MSFT.O
2024-12-19 11:02:26.000,UPDATE 3-SoftwareOne to buy Norway's Crayon in $1.4 bln Microsoft-focused takeover,urn:newsml:reuters.com:20241219:nL8N3NK07S:6,NS:RTRS,MSFT.O
2024-12-11 01:19:12.000,UPDATE 3-Trump picks Andrew Ferguson to chair FTC,urn:newsml:reuters.com:20241210:nL1N3NB1ED:1,NS:RTRS,MSFT.O
2024-12-05 15:08:51.000,ANALYSIS-Vodafone-Three merger approval marks UK antitrust shift,urn:newsml:reuters.com:20241205:nL5N3N60YP:1,NS:RTRS,MSFT.O
2024-12-02 23:13:25.000,UPDATE 7-Intel CEO Gelsinger forced out after board lost confidence in turnaround plan,urn:newsml:reuters.com:20241202:nL2N3N30PB:8,NS:RTRS,MSFT.O
2024-12-02 17:02:03.000,CORRECTED-UPDATE 5-Intel CEO Gelsinger steps down before completing turnaround plan,urn:newsml:reuters.com:20241202:nL3N3N30T4:11,NS:RTRS,MSFT.O
2024-10-25 23:24:03.489,Newscasts - Nasdaq closes higher ahead of heavy earnings week,urn:newsml:reuters.com:20241025:nRTVbDlmCx:20,NS:RTRS,MSFT.O
2024-10-21 17:36:00.000,UPDATE 3-Genesys confidentially files for US IPO as AI boom drives demand,urn:newsml:reuters.com:20241021:nL4N3LX0X1:1,NS:RTRS,MSFT.O
2024-10-21 02:33:30.000,PRESS DIGEST-British Business - Oct. 21,urn:newsml:reuters.com:20241021:nL4N3LX00R:1,NS:RTRS,MSFT.O
2024-10-16 05:00:00.000,BREAKINGVIEWS-EU champions’ hope will slam into hard M&A reality,urn:newsml:reuters.com:20241016:nL8N3LR0XD:2,NS:RTRS,MSFT.O
2024-10-09 16:25:52.000,BRIEF-OpenAI Pursues Public Benefit Structure To Fend Off Hostile Takeovers- FT,urn:newsml:reuters.com:20241009:nFWN3LL10G:1,NS:RTRS,MSFT.O
2024-10-04 04:56:18.000,PRESS DIGEST - Wall Street Journal - Oct 4,urn:newsml:reuters.com:20241004:nL4N3LG088:1,NS:RTRS,MSFT.O
2024-10-01 16:08:42.000,"UPDATE 3-Cerebras reveals revenue surge in US IPO filing, aims to challenge Nvidia in AI chip market",urn:newsml:reuters.com:20240930:nL4N3LC1PT:1,NS:RTRS,MSFT.O
2024-09-26 04:01:50.000,PRESS DIGEST - Wall Street Journal - Sept 26,urn:newsml:reuters.com:20240926:nL4N3L80CI:1,NS:RTRS,MSFT.O
2024-09-24 13:05:06.000,"PE firms Vista, Blackstone to buy software maker Smartsheet for $8.4 bln",urn:newsml:reuters.com:20240924:nL4N3L616M:3,NS:RTRS,MSFT.O
2024-09-19 09:43:57.000,Dutch competition regulator wants more power after EU drops probe of Microsoft's Inflection takeover,urn:newsml:reuters.com:20240919:nS8N3IS08O:6,NS:RTRS,MSFT.O
2024-09-19 09:22:45.692,DUTCH ACM: UNCLEAR WHETHER MICROSOFT INFLECTIONTAKEOVER WILL HARM DUTCH CONSUMERS,urn:newsml:reuters.com:20240919:nS8N3IS08O:3,NS:RTRS,MSFT.O
2024-09-19 09:22:31.612,DUTCH CONSUMER WATCHDOG ACM: NEEDS MORE POWERS AS EU WONT VET MICROSOFT INFLECTION TAKEOVER,urn:newsml:reuters.com:20240919:nS8N3IS08O:1,NS:RTRS,MSFT.O
2024-09-18 16:06:14.000,"UPDATE 1-No merger scrutiny of Microsoft's hiring of Inflection staff, EU says",urn:newsml:reuters.com:20240918:nL8N3L01EA:1,NS:RTRS,MSFT.O
2024-09-18 15:30:43.000,EU antitrust regulators will not act on Microsoft's hiring of inflection staff,urn:newsml:reuters.com:20240918:nL8N3L01D7:5,NS:RTRS,MSFT.O
2024-09-18 15:30:00.000,"MOVE COMES AFTER 7 EU COUNTRIES WITHDREW REQUESTS TO EU REGULATORS TO EXAMINE CASE FOLLOWING RECENT COURT RULING, EU SAYS",urn:newsml:reuters.com:20240918:nL8N3L01D7:3,NS:RTRS,MSFT.O
2024-09-18 15:30:00.000,EU ANTITRUST REGULATORS WILL NOT TAKE ACTION ON MICROSOFT'S <MSFT.O> HIRING OF INFLECTION STAFF,urn:newsml:reuters.com:20240918:nL8N3L01D7:2,NS:RTRS,MSFT.O
2024-09-18 15:30:00.000,"MICROSOFT'S INFLECTION DEAL BELOW EU MERGER REVIEW CRITERIA, DOES NOT NEED APPROVAL IN EU COUNTRIES, EU REGULATORS SAY",urn:newsml:reuters.com:20240918:nL8N3L01D7:1,NS:RTRS,MSFT.O
2024-09-05 11:00:00.000,RPT-BREAKINGVIEWS-Blackstone $16 bln AI deal borrows from SPAC boom,urn:newsml:reuters.com:20240905:nL4N3KN0Q9:8,NS:RTRS,MSFT.O
2024-09-05 05:04:16.000,BREAKINGVIEWS-Blackstone $16 bln AI deal borrows from SPAC boom,urn:newsml:reuters.com:20240905:nL4N3KM12B:11,NS:RTRS,MSFT.O
2024-08-19 15:59:24.000,UPDATE 2-AMD to acquire server builder ZT Systems for $4.9 billion in cash and stock,urn:newsml:reuters.com:20240819:nL1N3K60AK:2,NS:RTRS,MSFT.O
2024-08-16 18:40:48.000,"Appfire's owners explore sale of stake in collaboration software maker, sources say",urn:newsml:reuters.com:20240816:nL1N3K2130:1,NS:RTRS,MSFT.O
2024-08-12 15:48:53.000,"BUZZ-Neuronetics tanks on Q2 net loss, acquisition announcement",urn:newsml:reuters.com:20240812:nL4N3JZ0YQ:1,NS:RTRS,MSFT.O
2024-08-08 16:28:28.000,"EXCLUSIVE-Cybersecurity firm Trend Micro explores sale, sources say",urn:newsml:reuters.com:20240808:nL4N3JV1V5:2,NS:RTRS,MSFT.O
2024-07-29 18:44:15.149,Newscasts - Trading at Noon: McDonald's sales fall globally for first time in more than three years,urn:newsml:reuters.com:20240729:nRTV6xsDmL:23,NS:RTRS,MSFT.O
2024-07-23 19:59:38.000,"UPDATE 4-Cybersecurity firm Wiz calls off $23 bln deal with Google, memo says",urn:newsml:reuters.com:20240723:nL4N3JF06Z:1,NS:RTRS,MSFT.O
2024-07-23 03:14:55.000,"UPDATE 1-Data center firm Equinix enters the Philippines, eyes on Southeast Asia",urn:newsml:reuters.com:20240723:nL4N3JF06I:1,NS:RTRS,MSFT.O
2024-07-17 14:54:59.000,"RPT-EXCLUSIVE-Google-backed software developer GitLab explores sale, sources say",urn:newsml:reuters.com:20240717:nL6N3J90IB:6,NS:RTRS,MSFT.O
2024-07-17 12:41:00.000,Google acquisition target Wiz another fruit of Israel's military intelligence,urn:newsml:reuters.com:20240717:nL8N3J8174:1,NS:RTRS,MSFT.O
2024-07-17 06:00:00.000,"EXCLUSIVE-GITLAB <GTLB.O> WORKING WITH INVESTMENT BANKERS TO EXPLORE A SALE, SOURCES SAY",urn:newsml:reuters.com:20240717:nL4N3J9031:1,NS:RTRS,MSFT.O
2024-07-17 06:00:00.000,"EXCLUSIVE-Google-backed software developer GitLab explores sale, sources say",urn:newsml:reuters.com:20240717:nL4N3J9031:6,NS:RTRS,MSFT.O
2024-07-17 02:37:50.000,PRESS DIGEST-British Business - July 17,urn:newsml:reuters.com:20240717:nL4N3J906A:1,NS:RTRS,MSFT.O
2024-07-16 16:09:02.000,CORRECTED-BREAKINGVIEWS-Wiz deal could help Alphabet nail down the cloud,urn:newsml:reuters.com:20240715:nL4N3J712D:1,NS:RTRS,MSFT.O
2024-07-16 10:00:00.000,Google deal for 'hot market' cyber firm Wiz would bolster cloud security,urn:newsml:reuters.com:20240716:nL4N3J71CE:1,NS:RTRS,MSFT.O
2024-07-12 14:15:47.000,BREAKINGVIEWS-Smaller tech grapples with end of Big Tech put,urn:newsml:reuters.com:20240712:nL4N3J31B0:9,NS:RTRS,MSFT.O
2024-07-04 12:00:00.000,RPT-BREAKINGVIEWS-Tougher trustbusting will last beyond US election,urn:newsml:reuters.com:20240704:nL4N3IV111:1,NS:RTRS,MSFT.O
2024-07-03 14:47:58.000,BREAKINGVIEWS-Tougher trustbusting will last beyond US election,urn:newsml:reuters.com:20240703:nL4N3IU1AA:2,NS:RTRS,MSFT.O
2024-12-30 12:00:00.000,RPT-BREAKINGVIEWS-Art of the 2025 deal will be postBidenism,urn:newsml:reuters.com:20241230:nL4N3NV0CI:10,NS:RTRS,GOOGL.O
2024-12-30 06:00:00.000,BREAKINGVIEWS-Art of the 2025 deal will be postBidenism,urn:newsml:reuters.com:20241230:nL5N3MY1CT:12,NS:RTRS,GOOGL.O
2024-12-20 03:25:26.000,PRESS DIGEST-British Business - Dec 20,urn:newsml:reuters.com:20241220:nL4N3NL08G:1,NS:RTRS,GOOGL.O
2024-12-18 15:21:51.000,"EXCLUSIVE-Uruguay payments provider DLocal explores sale, sources say",urn:newsml:reuters.com:20241218:nL1N3NJ0LJ:2,NS:RTRS,GOOGL.O
2024-12-18 14:50:46.000,"EXCLUSIVE-Uruguay payments provider DLocal explores sale, sources say",urn:newsml:reuters.com:20241218:nL4N3NI1AK:8,NS:RTRS,GOOGL.O
2024-12-18 14:50:08.000,"DLOCAL <DLO.O> IS WORKING WITH INVESTMENT BANKERS TO EXPLORE OPTIONS INCLUDING A POTENTIAL SALE, SOURCES SAY",urn:newsml:reuters.com:20241218:nL4N3NI1AK:1,NS:RTRS,GOOGL.O
2024-12-16 11:00:00.000,RPT-BUZZ-US stocks weekly: Mishmash,urn:newsml:reuters.com:20241216:nL6N3NG036:1,NS:RTRS,GOOGL.O
2024-12-13 22:02:05.000,BUZZ-US stocks weekly: Mishmash,urn:newsml:reuters.com:20241213:nL6N3ND0OH:1,NS:RTRS,GOOGL.O
2024-12-12 06:22:52.000,PRESS DIGEST- New York Times business news - Dec 12,urn:newsml:reuters.com:20241212:nL4N3ND0DA:1,NS:RTRS,GOOGL.O
2024-12-10 13:00:00.000,RPT-BREAKINGVIEWS-Madison Avenue’s $13 bln deal lacks creative spark,urn:newsml:reuters.com:20241210:nL4N3NA1EO:1,NS:RTRS,GOOGL.O
2024-12-09 20:48:44.215,Newscasts - Ad giant Omnicom strikes $13 billion deal to buy Interpublic,urn:newsml:reuters.com:20241209:nRTV3MwxMQ:25,NS:RTRS,GOOGL.O
2024-12-09 18:15:39.000,BREAKINGVIEWS-Madison Avenue’s $13 bln deal lacks creative spark,urn:newsml:reuters.com:20241209:nL4N3NA10C:8,NS:RTRS,GOOGL.O
2024-12-09 16:44:32.000,"REFILE-UPDATE 5-Ad giant Omnicom takes aim at Big Tech, AI era with $13 billion Interpublic deal",urn:newsml:reuters.com:20241209:nL4N3NA0TP:1,NS:RTRS,GOOGL.O
2024-11-29 12:43:50.000,PRESS DIGEST-Canada - Nov 29,urn:newsml:reuters.com:20241129:nL3N3N00UV:1,NS:RTRS,GOOGL.O
2024-11-21 14:14:26.128,Newscasts - US Morning Call: Nvidia reaction set to weigh on US stocks,urn:newsml:reuters.com:20241121:nRTVbcHLjz:11,NS:RTRS,GOOGL.O
2024-11-20 17:09:32.282,Newscasts - Trading at Noon: Wall St falls ahead of Nvidia earnings; Russia-Ukraine risks weigh,urn:newsml:reuters.com:20241120:nRTV73XSR2:9,NS:RTRS,GOOGL.O
2024-11-12 01:33:51.286,Newscasts - US Markets Briefing: Trump-fuelled rally persists on Wall Street,urn:newsml:reuters.com:20241111:nRTV3Tc3QF:23,NS:RTRS,GOOGL.O
2024-11-06 13:23:26.000,"Trump expected to shift course on antitrust, stop Google breakup",urn:newsml:reuters.com:20241106:nL1N3M5169:1,NS:RTRS,GOOGL.O
2024-10-29 07:26:45.000,"IF YOU WANT TO SAVE LIVES, WE SHOULD BE EMBRACING AUTONOMOUS DRIVING, ALPHABET CIO RUTH PORAT TELLS FII EVENT",urn:newsml:reuters.com:20241029:nL8N3M50TW:1,NS:RTRS,GOOGL.O
2024-10-29 07:04:21.000,"Financial, technology leaders attend Saudi investment conference",urn:newsml:reuters.com:20241029:nL8N3M50QV:1,NS:RTRS,GOOGL.O
2024-10-25 23:24:03.489,Newscasts - Nasdaq closes higher ahead of heavy earnings week,urn:newsml:reuters.com:20241025:nRTVbDlmCx:20,NS:RTRS,GOOGL.O
2024-10-16 05:00:00.000,BREAKINGVIEWS-EU champions’ hope will slam into hard M&A reality,urn:newsml:reuters.com:20241016:nL8N3LR0XD:2,NS:RTRS,GOOGL.O
2024-10-11 17:16:50.000,"Newscasts - S&P, Dow notch record closing highs after Fed minutes",urn:newsml:reuters.com:20241009:nRTV1k2Zwt:32,NS:RTRS,GOOGL.O
2024-10-09 14:28:04.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20241009:nL4N3LL18M:1,NS:RTRS,GOOGL.O
